Start(s),Pitch(Hz),Probability[0-1.0],Source
14.30349,162.04651,0.98274,TARSOS_YIN
14.32671,164.46164,0.99658,TARSOS_YIN
14.34993,164.92715,0.99732,TARSOS_YIN
14.37315,164.13635,0.99835,TARSOS_YIN
14.39637,163.85524,0.99602,TARSOS_YIN
14.41959,165.02859,0.85776,TARSOS_YIN
14.44281,165.28326,0.97818,TARSOS_YIN
14.46603,166.01886,0.99198,TARSOS_YIN
14.48925,165.87492,0.99465,TARSOS_YIN
14.51247,164.56773,0.99603,TARSOS_YIN
14.53569,164.25951,0.99476,TARSOS_YIN
14.55891,163.77632,0.99556,TARSOS_YIN
14.58213,163.81741,0.99593,TARSOS_YIN
14.60535,164.70126,0.99348,TARSOS_YIN
14.62857,163.50691,0.93867,TARSOS_YIN
14.67501,162.73323,0.97807,TARSOS_YIN
14.69823,162.53888,0.98174,TARSOS_YIN
14.72145,163.0004,0.99461,TARSOS_YIN
14.74467,163.55801,0.99301,TARSOS_YIN
14.76789,164.2213,0.99469,TARSOS_YIN
14.79111,164.31917,0.99599,TARSOS_YIN
14.81433,164.63881,0.99671,TARSOS_YIN
14.83755,164.55661,0.99259,TARSOS_YIN
14.86077,163.62434,0.90604,TARSOS_YIN
14.88399,163.07637,0.88003,TARSOS_YIN
14.90721,163.49408,0.98218,TARSOS_YIN
14.93043,163.42993,0.98705,TARSOS_YIN
14.95365,162.51874,0.98383,TARSOS_YIN
14.97687,161.86313,0.98849,TARSOS_YIN
15.00009,163.41527,0.98235,TARSOS_YIN
15.02331,166.12367,0.98968,TARSOS_YIN
15.04653,166.2989,0.98983,TARSOS_YIN
15.06975,165.33366,0.99632,TARSOS_YIN
15.09297,165.76285,0.99123,TARSOS_YIN
15.13941,163.66385,0.93651,TARSOS_YIN
15.16263,163.61635,0.98053,TARSOS_YIN
15.18585,164.1664,0.98607,TARSOS_YIN
15.20907,163.03915,0.99048,TARSOS_YIN
15.23229,163.44878,0.9958,TARSOS_YIN
15.25551,164.46788,0.99607,TARSOS_YIN
15.27873,164.99025,0.99251,TARSOS_YIN
15.30195,164.94334,0.99083,TARSOS_YIN
15.32517,164.48236,0.99564,TARSOS_YIN
15.34839,165.21858,0.86736,TARSOS_YIN
15.39483,164.36078,0.9641,TARSOS_YIN
15.41805,163.85367,0.98794,TARSOS_YIN
15.44127,163.49234,0.98889,TARSOS_YIN
15.46449,163.37181,0.99478,TARSOS_YIN
15.48771,163.62149,0.98125,TARSOS_YIN
15.51093,164.45723,0.9787,TARSOS_YIN
15.53415,162.98386,0.99121,TARSOS_YIN
15.55737,162.4937,0.99459,TARSOS_YIN
15.58059,161.96429,0.99368,TARSOS_YIN
15.62703,160.86688,0.9279,TARSOS_YIN
15.65025,161.51328,0.98835,TARSOS_YIN
15.67347,163.00003,0.98369,TARSOS_YIN
15.69669,166.00012,0.98466,TARSOS_YIN
15.71991,165.67186,0.99322,TARSOS_YIN
15.74313,166.34552,0.97956,TARSOS_YIN
15.76635,166.78928,0.98566,TARSOS_YIN
15.78957,167.35753,0.99106,TARSOS_YIN
15.81279,166.45688,0.99267,TARSOS_YIN
15.88245,164.79837,0.94679,TARSOS_YIN
15.90567,165.01102,0.98258,TARSOS_YIN
15.92889,163.8741,0.98996,TARSOS_YIN
15.95211,164.8163,0.99282,TARSOS_YIN
15.97533,165.80901,0.99617,TARSOS_YIN
15.99855,165.36089,0.99763,TARSOS_YIN
16.02177,165.96672,0.99503,TARSOS_YIN
16.04499,165.37263,0.99214,TARSOS_YIN
16.11465,161.15105,0.92172,TARSOS_YIN
16.13787,162.14125,0.98062,TARSOS_YIN
16.16109,161.86395,0.99258,TARSOS_YIN
16.18431,162.87224,0.99709,TARSOS_YIN
16.20753,163.10701,0.99663,TARSOS_YIN
16.23075,163.14473,0.99801,TARSOS_YIN
16.25397,162.13245,0.99303,TARSOS_YIN
16.27719,159.32794,0.9877,TARSOS_YIN
16.30041,157.70993,0.96351,TARSOS_YIN
16.95057,103.58469,0.88716,TARSOS_YIN
16.99701,157.64648,0.84581,TARSOS_YIN
17.02023,182.53079,0.87162,TARSOS_YIN
17.04345,198.84702,0.96376,TARSOS_YIN
17.11311,205.06012,0.9387,TARSOS_YIN
17.13633,201.44908,0.94905,TARSOS_YIN
17.15955,200.62923,0.972,TARSOS_YIN
17.18277,197.06383,0.9878,TARSOS_YIN
17.20599,196.34962,0.99402,TARSOS_YIN
17.22921,198.98564,0.99284,TARSOS_YIN
17.25243,197.39977,0.98911,TARSOS_YIN
17.27565,197.94386,0.99538,TARSOS_YIN
17.29887,200.5038,0.99699,TARSOS_YIN
17.50784,196.34171,0.91614,TARSOS_YIN
17.53106,207.06715,0.97372,TARSOS_YIN
17.60073,208.60155,0.91422,TARSOS_YIN
17.62395,205.93968,0.9828,TARSOS_YIN
17.64717,203.13689,0.98973,TARSOS_YIN
17.67039,201.70528,0.9877,TARSOS_YIN
17.69361,200.18268,0.99281,TARSOS_YIN
17.71683,200.1394,0.9972,TARSOS_YIN
17.74005,200.98734,0.99632,TARSOS_YIN
17.76327,203.36818,0.99486,TARSOS_YIN
17.9258,150.99545,0.97867,TARSOS_YIN
17.94902,151.32397,0.96666,TARSOS_YIN
17.97224,151.98997,0.97105,TARSOS_YIN
17.99546,149.27721,0.91531,TARSOS_YIN
18.36698,177.5256,0.91811,TARSOS_YIN
18.3902,176.60641,0.93242,TARSOS_YIN
18.41342,169.88014,0.96875,TARSOS_YIN
18.43664,165.0824,0.96846,TARSOS_YIN
18.45986,161.71625,0.95532,TARSOS_YIN
18.48308,161.33601,0.97939,TARSOS_YIN
18.5063,162.9677,0.98654,TARSOS_YIN
18.52952,166.22513,0.98507,TARSOS_YIN
18.59918,168.64636,0.94134,TARSOS_YIN
18.6224,165.97089,0.95705,TARSOS_YIN
18.64562,164.43961,0.98427,TARSOS_YIN
18.66884,164.82927,0.98563,TARSOS_YIN
18.69206,164.38779,0.99364,TARSOS_YIN
18.71528,165.45248,0.99468,TARSOS_YIN
18.7385,165.65718,0.99542,TARSOS_YIN
18.76172,164.10931,0.9899,TARSOS_YIN
18.83138,164.18207,0.91122,TARSOS_YIN
18.8546,165.10754,0.95592,TARSOS_YIN
18.87782,164.97086,0.98461,TARSOS_YIN
18.90104,165.73206,0.98709,TARSOS_YIN
18.92426,167.40849,0.99526,TARSOS_YIN
18.94748,166.70921,0.99702,TARSOS_YIN
18.9707,162.58498,0.98747,TARSOS_YIN
18.99392,158.19778,0.98581,TARSOS_YIN
19.22612,168.79332,0.88491,TARSOS_YIN
19.24934,176.09784,0.97638,TARSOS_YIN
19.34222,161.72148,0.92637,TARSOS_YIN
19.36544,160.05896,0.97152,TARSOS_YIN
19.38866,160.10011,0.97561,TARSOS_YIN
19.41188,161.53133,0.98785,TARSOS_YIN
19.4351,162.07478,0.99132,TARSOS_YIN
19.45832,162.95943,0.99497,TARSOS_YIN
19.48154,158.85814,0.94665,TARSOS_YIN
19.71374,140.83554,0.88749,TARSOS_YIN
19.73696,138.60132,0.9125,TARSOS_YIN
19.99238,136.53865,0.88255,TARSOS_YIN
20.17814,112.95029,0.80121,TARSOS_YIN
20.20136,109.12055,0.85457,TARSOS_YIN
20.22458,108.41176,0.85411,TARSOS_YIN
20.41034,114.54365,0.8385,TARSOS_YIN
20.45678,134.05023,0.86101,TARSOS_YIN
20.48,140.97534,0.8809,TARSOS_YIN
20.7122,100.7245,0.83914,TARSOS_YIN
20.73542,99.8666,0.90616,TARSOS_YIN
20.87474,121.18755,0.80511,TARSOS_YIN
20.92118,142.50058,0.81092,TARSOS_YIN
20.9444,146.80315,0.98242,TARSOS_YIN
20.96762,147.22197,0.97103,TARSOS_YIN
21.13016,103.75581,0.8718,TARSOS_YIN
21.15338,106.06991,0.81706,TARSOS_YIN
21.1766,111.08739,0.94064,TARSOS_YIN
21.2927,147.55762,0.89183,TARSOS_YIN
21.31592,145.40706,0.9511,TARSOS_YIN
21.33914,142.98438,0.96216,TARSOS_YIN
21.36236,137.15373,0.88213,TARSOS_YIN
