Start(s),Pitch(Hz),Probability[0-1.0],Source
10.33288,206.79886,0.9448,TARSOS_YIN
10.3561,207.59949,0.95647,TARSOS_YIN
10.37932,206.86113,0.96927,TARSOS_YIN
10.40254,205.31407,0.963,TARSOS_YIN
10.42576,207.93689,0.91295,TARSOS_YIN
10.44898,211.64075,0.85803,TARSOS_YIN
10.4722,212.52567,0.82839,TARSOS_YIN
10.49542,214.67259,0.85698,TARSOS_YIN
10.51864,215.88309,0.94742,TARSOS_YIN
10.54186,217.35358,0.9472,TARSOS_YIN
10.56508,217.11624,0.95627,TARSOS_YIN
10.5883,216.36484,0.91599,TARSOS_YIN
10.61152,214.22594,0.87395,TARSOS_YIN
10.63474,213.70828,0.91259,TARSOS_YIN
10.65796,214.73668,0.92109,TARSOS_YIN
10.68118,217.68585,0.92627,TARSOS_YIN
10.7044,220.51268,0.94367,TARSOS_YIN
10.72762,222.68755,0.93526,TARSOS_YIN
10.75084,221.74207,0.9253,TARSOS_YIN
10.77406,219.51501,0.96017,TARSOS_YIN
10.79728,219.44139,0.96172,TARSOS_YIN
10.8205,223.86099,0.95398,TARSOS_YIN
10.84372,226.62065,0.97383,TARSOS_YIN
10.86694,226.67145,0.96747,TARSOS_YIN
10.89016,223.54547,0.97002,TARSOS_YIN
10.91338,223.04581,0.97301,TARSOS_YIN
10.9366,223.66576,0.97771,TARSOS_YIN
10.95982,225.85791,0.96486,TARSOS_YIN
10.98304,226.38058,0.97832,TARSOS_YIN
11.00626,229.2238,0.96743,TARSOS_YIN
11.02948,235.04593,0.91411,TARSOS_YIN
11.0527,240.10442,0.88045,TARSOS_YIN
11.23846,272.2283,0.83034,TARSOS_YIN
11.26168,270.24512,0.8901,TARSOS_YIN
11.2849,268.10904,0.90515,TARSOS_YIN
11.30812,271.61966,0.90019,TARSOS_YIN
11.33134,271.23593,0.94643,TARSOS_YIN
11.35456,271.08472,0.92861,TARSOS_YIN
11.37778,270.74304,0.89365,TARSOS_YIN
11.401,277.94345,0.91377,TARSOS_YIN
11.42422,280.28003,0.94681,TARSOS_YIN
11.44744,279.83691,0.95663,TARSOS_YIN
11.47066,280.8624,0.97081,TARSOS_YIN
11.49388,284.53302,0.97544,TARSOS_YIN
11.5171,285.75259,0.95747,TARSOS_YIN
11.54032,285.71048,0.9477,TARSOS_YIN
11.56354,290.06302,0.94446,TARSOS_YIN
11.58676,294.24014,0.94387,TARSOS_YIN
11.60998,293.78528,0.95079,TARSOS_YIN
11.6332,294.98706,0.9634,TARSOS_YIN
11.65642,303.70258,0.95961,TARSOS_YIN
11.67964,297.17117,0.96432,TARSOS_YIN
11.70286,292.60391,0.89866,TARSOS_YIN
11.72608,290.49399,0.93782,TARSOS_YIN
11.7493,290.21191,0.92551,TARSOS_YIN
11.77252,296.87836,0.9676,TARSOS_YIN
11.79574,297.13586,0.96684,TARSOS_YIN
11.81896,295.66199,0.96936,TARSOS_YIN
11.84218,294.4585,0.93054,TARSOS_YIN
11.8654,288.72565,0.91717,TARSOS_YIN
11.88862,291.65897,0.9439,TARSOS_YIN
11.91184,299.28818,0.95353,TARSOS_YIN
11.93506,305.70947,0.94987,TARSOS_YIN
11.95828,311.77087,0.96979,TARSOS_YIN
11.9815,311.60678,0.97956,TARSOS_YIN
12.00472,293.92496,0.93156,TARSOS_YIN
12.02794,285.37625,0.9758,TARSOS_YIN
12.05116,283.27179,0.99485,TARSOS_YIN
12.07438,283.60898,0.97148,TARSOS_YIN
12.0976,285.67722,0.96974,TARSOS_YIN
12.12082,290.20898,0.96779,TARSOS_YIN
12.14404,290.4556,0.96532,TARSOS_YIN
12.16726,288.85968,0.98447,TARSOS_YIN
12.19048,289.98297,0.9767,TARSOS_YIN
12.2137,292.8877,0.9618,TARSOS_YIN
12.23692,296.11179,0.96685,TARSOS_YIN
12.26014,301.08426,0.95302,TARSOS_YIN
12.28336,294.63702,0.96231,TARSOS_YIN
12.30658,292.39249,0.98091,TARSOS_YIN
12.3298,294.68604,0.96,TARSOS_YIN
12.35302,289.61374,0.89967,TARSOS_YIN
12.37624,280.38687,0.93349,TARSOS_YIN
12.67809,219.08321,0.82333,TARSOS_YIN
12.70131,221.66365,0.94406,TARSOS_YIN
12.72453,224.1769,0.988,TARSOS_YIN
12.74776,222.78058,0.98876,TARSOS_YIN
12.77098,220.93474,0.99127,TARSOS_YIN
12.7942,222.19235,0.98912,TARSOS_YIN
12.81742,222.54497,0.99156,TARSOS_YIN
12.84064,220.71011,0.99338,TARSOS_YIN
12.86385,221.44269,0.97947,TARSOS_YIN
12.88707,222.08076,0.91608,TARSOS_YIN
12.91029,221.67862,0.8983,TARSOS_YIN
12.93351,221.35574,0.88923,TARSOS_YIN
12.95673,220.5016,0.81574,TARSOS_YIN
12.97995,219.79614,0.84413,TARSOS_YIN
13.00317,219.3291,0.91469,TARSOS_YIN
13.02639,219.03888,0.90651,TARSOS_YIN
13.04961,219.07825,0.90084,TARSOS_YIN
13.07283,220.42851,0.92639,TARSOS_YIN
13.09605,223.10217,0.91901,TARSOS_YIN
13.11927,226.23218,0.90576,TARSOS_YIN
13.14249,231.67683,0.90171,TARSOS_YIN
13.23537,136.07118,0.85952,TARSOS_YIN
13.28181,135.74507,0.89567,TARSOS_YIN
13.30503,272.71851,0.81253,TARSOS_YIN
13.32825,280.95505,0.88616,TARSOS_YIN
13.35147,283.3085,0.90654,TARSOS_YIN
13.37469,287.34067,0.90451,TARSOS_YIN
13.39791,283.96768,0.84818,TARSOS_YIN
13.51401,191.06059,0.80029,TARSOS_YIN
13.56045,189.43529,0.83897,TARSOS_YIN
13.58367,190.53171,0.93222,TARSOS_YIN
13.60689,190.3029,0.95504,TARSOS_YIN
13.63011,188.44981,0.9266,TARSOS_YIN
13.65333,188.73616,0.83053,TARSOS_YIN
13.69977,189.51474,0.84103,TARSOS_YIN
13.72299,189.42683,0.87577,TARSOS_YIN
13.74621,187.7674,0.85631,TARSOS_YIN
13.76943,185.4541,0.84016,TARSOS_YIN
13.79265,182.78957,0.82572,TARSOS_YIN
13.81587,180.08688,0.92004,TARSOS_YIN
13.83909,178.53532,0.97403,TARSOS_YIN
13.86231,175.23978,0.97239,TARSOS_YIN
13.93197,163.07443,0.91973,TARSOS_YIN
13.95519,158.84369,0.94324,TARSOS_YIN
13.97841,156.433,0.94796,TARSOS_YIN
14.00163,152.27557,0.92206,TARSOS_YIN
14.02485,148.23174,0.93499,TARSOS_YIN
14.04807,144.36452,0.92272,TARSOS_YIN
14.07129,141.85361,0.96501,TARSOS_YIN
14.09451,140.15341,0.96979,TARSOS_YIN
14.11773,137.94698,0.98594,TARSOS_YIN
14.14095,136.91974,0.98613,TARSOS_YIN
14.16417,139.03494,0.96949,TARSOS_YIN
14.18739,141.06801,0.97294,TARSOS_YIN
14.21061,141.78249,0.9804,TARSOS_YIN
14.23383,144.16107,0.96309,TARSOS_YIN
14.25705,148.18918,0.9276,TARSOS_YIN
14.28027,149.87401,0.94983,TARSOS_YIN
14.30349,148.2034,0.96159,TARSOS_YIN
14.32671,145.7814,0.94375,TARSOS_YIN
14.34993,143.28468,0.96428,TARSOS_YIN
14.37315,144.25789,0.96897,TARSOS_YIN
14.39637,148.20203,0.9009,TARSOS_YIN
14.44281,155.18227,0.92331,TARSOS_YIN
14.48925,145.64169,0.89924,TARSOS_YIN
14.51247,141.77173,0.90132,TARSOS_YIN
14.53569,139.43344,0.94018,TARSOS_YIN
14.55891,139.24202,0.968,TARSOS_YIN
14.58213,144.6443,0.9255,TARSOS_YIN
14.62857,153.17064,0.84942,TARSOS_YIN
14.65179,156.49042,0.89951,TARSOS_YIN
